"","sample.size","estimate","estimator","subset","simulation"
"464","100",-0.202921300011859,"aipw","minimal.set","C"
"465","100",1.10059602627752,"tmle","minimal.set","C"
"466","100",0.649332280588496,"causal.forest","all.covariates.wrong","D"
"467","100",1.12189282332974,"ipw","all.covariates.wrong","D"
"468","100",0.719703567163738,"t-learner","all.covariates.wrong","D"
"469","100",0.850121019011635,"aipw","all.covariates.wrong","D"
"470","100",0.518972591844974,"tmle","all.covariates.wrong","D"
"471","100",0.747281939380669,"causal.forest","all.covariates.correct","D"
"472","100",0.958966660119809,"ipw","all.covariates.correct","D"
"473","100",0.826248901030885,"t-learner","all.covariates.correct","D"
"474","100",0.726390193005217,"aipw","all.covariates.correct","D"
"475","100",0.434534231024507,"tmle","all.covariates.correct","D"
"476","100",0.597682813983406,"causal.forest","minimal.set","D"
"477","100",1.92611928013222,"ipw","minimal.set","D"
"478","100",0.735081672387016,"t-learner","minimal.set","D"
"479","100",1.26379552952381,"aipw","minimal.set","D"
"480","100",0.345471659830976,"tmle","minimal.set","D"
"481","100",0.629599183826366,"causal.forest","all.covariates.wrong","A"
"482","100",0.976582368367573,"ipw","all.covariates.wrong","A"
"483","100",0.768499601105057,"t-learner","all.covariates.wrong","A"
"484","100",0.767416874874968,"aipw","all.covariates.wrong","A"
"485","100",0.499416128646197,"tmle","all.covariates.wrong","A"
"486","100",0.606925354195236,"causal.forest","all.covariates.correct","A"
"487","100",0.903001976817003,"ipw","all.covariates.correct","A"
"488","100",0.801054664032675,"t-learner","all.covariates.correct","A"
"489","100",0.767989399400651,"aipw","all.covariates.correct","A"
"490","100",0.478929830639782,"tmle","all.covariates.correct","A"
"491","100",0.521235480048709,"causal.forest","minimal.set","A"
"492","100",0.985073331723998,"ipw","minimal.set","A"
"493","100",0.761927785746461,"t-learner","minimal.set","A"
"494","100",0.819196238927399,"aipw","minimal.set","A"
"495","100",0.502823215445469,"tmle","minimal.set","A"
"496","100",0.685885413348799,"causal.forest","all.covariates.wrong","B"
"497","100",0.803242548086338,"ipw","all.covariates.wrong","B"
"498","100",0.686339388474964,"t-learner","all.covariates.wrong","B"
"499","100",0.716461869717697,"aipw","all.covariates.wrong","B"
"500","100",0.705073930986271,"tmle","all.covariates.wrong","B"
"501","100",0.63393351473756,"causal.forest","all.covariates.correct","B"
"502","100",0.561899782563253,"ipw","all.covariates.correct","B"
"503","100",0.752511960288425,"t-learner","all.covariates.correct","B"
"504","100",0.703839143908147,"aipw","all.covariates.correct","B"
"505","100",0.739269377210963,"tmle","all.covariates.correct","B"
"506","100",0.616227553532578,"causal.forest","minimal.set","B"
"507","100",0.534800919002391,"ipw","minimal.set","B"
"508","100",0.654370398209581,"t-learner","minimal.set","B"
"509","100",0.746035277150097,"aipw","minimal.set","B"
"510","100",0.622048158439695,"tmle","minimal.set","B"
"511","100",0.0440347766224511,"causal.forest","all.covariates.wrong","C"
"512","100",-0.280506743198695,"ipw","all.covariates.wrong","C"
"513","100",0.0598619822790059,"t-learner","all.covariates.wrong","C"
"514","100",-0.16720420540502,"aipw","all.covariates.wrong","C"
"515","100",0.96080366568474,"tmle","all.covariates.wrong","C"
"516","100",0.218975950112265,"causal.forest","all.covariates.correct","C"
"517","100",-0.105933549931074,"ipw","all.covariates.correct","C"
"518","100",-0.184847940605507,"t-learner","all.covariates.correct","C"
"519","100",-0.101940324868777,"aipw","all.covariates.correct","C"
"520","100",0.876236405692677,"tmle","all.covariates.correct","C"
"521","100",0.316166502015088,"causal.forest","minimal.set","C"
"522","100",-0.348150622779049,"ipw","minimal.set","C"
"523","100",-0.151653086501855,"t-learner","minimal.set","C"
"524","100",-0.312321534441997,"aipw","minimal.set","C"
"525","100",0.650170991708185,"tmle","minimal.set","C"
"526","100",0.377897270067663,"causal.forest","all.covariates.wrong","D"
"527","100",0.486214210948734,"ipw","all.covariates.wrong","D"
"528","100",0.459198759135234,"t-learner","all.covariates.wrong","D"
"529","100",0.463082606667597,"aipw","all.covariates.wrong","D"
"530","100",0.00444442649266219,"tmle","all.covariates.wrong","D"
"531","100",0.365109191277604,"causal.forest","all.covariates.correct","D"
"532","100",0.52366587192959,"ipw","all.covariates.correct","D"
"533","100",0.489979824953306,"t-learner","all.covariates.correct","D"
"534","100",0.452793745053232,"aipw","all.covariates.correct","D"
"535","100",0.333587188402317,"tmle","all.covariates.correct","D"
"536","100",0.152926342457608,"causal.forest","minimal.set","D"
"537","100",0.660891120558626,"ipw","minimal.set","D"
"538","100",0.385168800369313,"t-learner","minimal.set","D"
"539","100",0.525664930732173,"aipw","minimal.set","D"
"540","100",0.138786641187677,"tmle","minimal.set","D"
"541","100",0.751577470347608,"causal.forest","all.covariates.wrong","A"
"542","100",0.951603984171686,"ipw","all.covariates.wrong","A"
"543","100",0.859085412756065,"t-learner","all.covariates.wrong","A"
"544","100",0.85468095763017,"aipw","all.covariates.wrong","A"
"545","100",0.724752854724956,"tmle","all.covariates.wrong","A"
"546","100",0.767953578852684,"causal.forest","all.covariates.correct","A"
"547","100",0.895927622783563,"ipw","all.covariates.correct","A"
"548","100",0.838821445103805,"t-learner","all.covariates.correct","A"
"549","100",0.822414829579278,"aipw","all.covariates.correct","A"
"550","100",0.728623845520413,"tmle","all.covariates.correct","A"
"551","100",0.656574774825971,"causal.forest","minimal.set","A"
"552","100",1.29016879889267,"ipw","minimal.set","A"
"553","100",0.856377219045997,"t-learner","minimal.set","A"
"554","100",0.866440174472552,"aipw","minimal.set","A"
"555","100",0.702950188734623,"tmle","minimal.set","A"
"556","100",1.23371063040817,"causal.forest","all.covariates.wrong","B"
"557","100",1.43710195251401,"ipw","all.covariates.wrong","B"
"558","100",1.34621465048319,"t-learner","all.covariates.wrong","B"
"559","100",1.33890137563367,"aipw","all.covariates.wrong","B"
"560","100",1.07242494794988,"tmle","all.covariates.wrong","B"
"561","100",1.14772967079342,"causal.forest","all.covariates.correct","B"
"562","100",1.42293178785399,"ipw","all.covariates.correct","B"
"563","100",1.25587893648285,"t-learner","all.covariates.correct","B"
"564","100",1.32338565626694,"aipw","all.covariates.correct","B"
"565","100",1.08729185725592,"tmle","all.covariates.correct","B"
"566","100",1.23730932842536,"causal.forest","minimal.set","B"
"567","100",1.25811951731407,"ipw","minimal.set","B"
"568","100",1.28854268685716,"t-learner","minimal.set","B"
"569","100",1.33843503246708,"aipw","minimal.set","B"
"570","100",1.23541721576073,"tmle","minimal.set","B"
"571","100",0.575192863722944,"causal.forest","all.covariates.wrong","C"
"572","100",0.614630163051673,"ipw","all.covariates.wrong","C"
"573","100",0.43525299901462,"t-learner","all.covariates.wrong","C"
"574","100",0.459751935551758,"aipw","all.covariates.wrong","C"
"575","100",0.94785321815153,"tmle","all.covariates.wrong","C"
"576","100",0.506065110026369,"causal.forest","all.covariates.correct","C"
"577","100",0.620065855692817,"ipw","all.covariates.correct","C"
"578","100",0.590893913618562,"t-learner","all.covariates.correct","C"
"579","100",0.557326277505922,"aipw","all.covariates.correct","C"
"580","100",0.976709106977679,"tmle","all.covariates.correct","C"
"581","100",1.38394192675237,"causal.forest","minimal.set","C"
"582","100",0.781698426380475,"ipw","minimal.set","C"
"583","100",0.538221264134485,"t-learner","minimal.set","C"
"584","100",0.653563882794668,"aipw","minimal.set","C"
"585","100",1.5157648985408,"tmle","minimal.set","C"
"586","100",0.747881802853625,"causal.forest","all.covariates.wrong","D"
"587","100",0.88652475216797,"ipw","all.covariates.wrong","D"
"588","100",0.740477455310543,"t-learner","all.covariates.wrong","D"
"589","100",0.812995637938128,"aipw","all.covariates.wrong","D"
"590","100",0.502586105744866,"tmle","all.covariates.wrong","D"
"591","100",0.750565257727565,"causal.forest","all.covariates.correct","D"
"592","100",0.946400111629304,"ipw","all.covariates.correct","D"
"593","100",0.750724408772117,"t-learner","all.covariates.correct","D"
"594","100",0.724935032519596,"aipw","all.covariates.correct","D"
"595","100",0.561104467326891,"tmle","all.covariates.correct","D"
"596","100",0.417349756175606,"causal.forest","minimal.set","D"
"597","100",1.39010140687467,"ipw","minimal.set","D"
"598","100",0.745004130445928,"t-learner","minimal.set","D"
"599","100",0.718855282983554,"aipw","minimal.set","D"
"600","100",0.284644531048605,"tmle","minimal.set","D"
"601","100",0.604297673587887,"causal.forest","all.covariates.wrong","A"
"602","100",0.629391617981915,"ipw","all.covariates.wrong","A"
"603","100",0.674560244758563,"t-learner","all.covariates.wrong","A"
"604","100",0.690828862000011,"aipw","all.covariates.wrong","A"
"605","100",0.480308224288518,"tmle","all.covariates.wrong","A"
"606","100",0.609795539625308,"causal.forest","all.covariates.correct","A"
"607","100",0.704151733477696,"ipw","all.covariates.correct","A"
"608","100",0.676502054400517,"t-learner","all.covariates.correct","A"
"609","100",0.668986138833548,"aipw","all.covariates.correct","A"
"610","100",0.481743392411891,"tmle","all.covariates.correct","A"
"611","100",0.550384998124313,"causal.forest","minimal.set","A"
"612","100",0.506049761997997,"ipw","minimal.set","A"
"613","100",0.68349286455482,"t-learner","minimal.set","A"
"614","100",0.728264031272326,"aipw","minimal.set","A"
"615","100",0.534180809427356,"tmle","minimal.set","A"
"616","100",0.916841313072324,"causal.forest","all.covariates.wrong","B"
"617","100",1.17111181596399,"ipw","all.covariates.wrong","B"
"618","100",1.1350880126917,"t-learner","all.covariates.wrong","B"
"619","100",1.1346866742839,"aipw","all.covariates.wrong","B"
"620","100",0.568923157655272,"tmle","all.covariates.wrong","B"
"621","100",0.772457357338573,"causal.forest","all.covariates.correct","B"
"622","100",1.06110435791568,"ipw","all.covariates.correct","B"
"623","100",1.04427093483561,"t-learner","all.covariates.correct","B"
"624","100",1.1218894163046,"aipw","all.covariates.correct","B"
"625","100",0.57840744516984,"tmle","all.covariates.correct","B"
"626","100",1.19414295576582,"causal.forest","minimal.set","B"
"627","100",1.14730959771835,"ipw","minimal.set","B"
"628","100",1.04482168304146,"t-learner","minimal.set","B"
"629","100",1.15376260512113,"aipw","minimal.set","B"
"630","100",1.14092234444187,"tmle","minimal.set","B"
"631","100",-0.071082797547257,"causal.forest","all.covariates.wrong","C"
"632","100",-0.366749666914848,"ipw","all.covariates.wrong","C"
"633","100",-0.206352366461534,"t-learner","all.covariates.wrong","C"
"634","100",-0.362891025509913,"aipw","all.covariates.wrong","C"
"635","100",0.850701784535772,"tmle","all.covariates.wrong","C"
"636","100",0.0562803770176945,"causal.forest","all.covariates.correct","C"
"637","100",-0.142565697332243,"ipw","all.covariates.correct","C"
"638","100",-0.347983137015598,"t-learner","all.covariates.correct","C"
"639","100",-0.276453787982423,"aipw","all.covariates.correct","C"
"640","100",0.922485201837559,"tmle","all.covariates.correct","C"
"641","100",1.46924447244588,"causal.forest","minimal.set","C"
"642","100",-0.951075594718559,"ipw","minimal.set","C"
"643","100",-0.213067494883378,"t-learner","minimal.set","C"
"644","100",-0.611610727273711,"aipw","minimal.set","C"
"645","100",1.74144024499406,"tmle","minimal.set","C"
"646","100",0.324329109403259,"causal.forest","all.covariates.wrong","D"
"647","100",2.44630354194449,"ipw","all.covariates.wrong","D"
"648","100",0.594349253548737,"t-learner","all.covariates.wrong","D"
"649","100",0.774143836868942,"aipw","all.covariates.wrong","D"
"650","100",-0.143375887305878,"tmle","all.covariates.wrong","D"
"651","100",0.368409444697591,"causal.forest","all.covariates.correct","D"
"652","100",2.27986911242248,"ipw","all.covariates.correct","D"
"653","100",0.577994031507997,"t-learner","all.covariates.correct","D"
"654","100",0.890997880265526,"aipw","all.covariates.correct","D"
"655","100",-0.108544338684917,"tmle","all.covariates.correct","D"
"656","100",0.12230231033009,"causal.forest","minimal.set","D"
"657","100",NA,"ipw","minimal.set","D"
"658","100",0.549540297020986,"t-learner","minimal.set","D"
"659","100",NA,"aipw","minimal.set","D"
"660","100",-0.0936544740235434,"tmle","minimal.set","D"
"661","100",0.727062713551224,"causal.forest","all.covariates.wrong","A"
"662","100",0.885775915501049,"ipw","all.covariates.wrong","A"
"663","100",0.822584202668458,"t-learner","all.covariates.wrong","A"
"664","100",0.818114274679552,"aipw","all.covariates.wrong","A"
"665","100",0.636399222081781,"tmle","all.covariates.wrong","A"
"666","100",0.7415637102926,"causal.forest","all.covariates.correct","A"
"667","100",0.985142722758027,"ipw","all.covariates.correct","A"
"668","100",0.82964310994917,"t-learner","all.covariates.correct","A"
"669","100",0.824361635026666,"aipw","all.covariates.correct","A"
"670","100",0.603629640231641,"tmle","all.covariates.correct","A"
"671","100",0.566470836116258,"causal.forest","minimal.set","A"
"672","100",1.41152466320308,"ipw","minimal.set","A"
"673","100",0.792328937534629,"t-learner","minimal.set","A"
"674","100",0.896323018861823,"aipw","minimal.set","A"
"675","100",0.626607530613356,"tmle","minimal.set","A"
"676","100",0.463361780274537,"causal.forest","all.covariates.wrong","B"
"677","100",0.346552201140131,"ipw","all.covariates.wrong","B"
"678","100",0.424611092412901,"t-learner","all.covariates.wrong","B"
"679","100",0.351587819087715,"aipw","all.covariates.wrong","B"
"680","100",0.554523911282871,"tmle","all.covariates.wrong","B"
"681","100",0.412818865361979,"causal.forest","all.covariates.correct","B"
"682","100",0.323283316243303,"ipw","all.covariates.correct","B"
"683","100",0.398339345262204,"t-learner","all.covariates.correct","B"
"684","100",0.328099328013402,"aipw","all.covariates.correct","B"
"685","100",0.527371616047384,"tmle","all.covariates.correct","B"
"686","100",0.605893196564587,"causal.forest","minimal.set","B"
"687","100",0.410021110697831,"ipw","minimal.set","B"
"688","100",0.401832699275011,"t-learner","minimal.set","B"
"689","100",0.315903347279799,"aipw","minimal.set","B"
"690","100",0.47019233248366,"tmle","minimal.set","B"
"691","100",0.598763113382774,"causal.forest","all.covariates.wrong","C"
"692","100",0.14976830186478,"ipw","all.covariates.wrong","C"
"693","100",0.0327491777288214,"t-learner","all.covariates.wrong","C"
"694","100",-0.0148790108939817,"aipw","all.covariates.wrong","C"
"695","100",1.19711066935686,"tmle","all.covariates.wrong","C"
"696","100",0.568541825549623,"causal.forest","all.covariates.correct","C"
"697","100",0.0303131662021433,"ipw","all.covariates.correct","C"
"698","100",0.0365481682555355,"t-learner","all.covariates.correct","C"
"699","100",0.0862395930698496,"aipw","all.covariates.correct","C"
"700","100",1.23351263374598,"tmle","all.covariates.correct","C"
"701","100",1.1471038897984,"causal.forest","minimal.set","C"
"702","100",0.130858365857508,"ipw","minimal.set","C"
"703","100",0.00223409234149097,"t-learner","minimal.set","C"
