"","sample.size","estimate","estimator","subset","simulation"
"aipw155","100",1.37284425990303,"aipw","minimal.set","D"
"ipw156","100",0.715914711547136,"ipw","all.covariates","A"
"t-learner156","100",0.749855841432681,"t-learner","all.covariates","A"
"aipw156","100",0.710253866681946,"aipw","all.covariates","A"
"ipw157","100",0.750263577743607,"ipw","smart","A"
"t-learner157","100",0.733494492856288,"t-learner","smart","A"
"aipw157","100",0.732729575300785,"aipw","smart","A"
"ipw158","100",0.795780752967345,"ipw","minimal.set","A"
"t-learner158","100",0.727125447566298,"t-learner","minimal.set","A"
"aipw158","100",0.729980582888331,"aipw","minimal.set","A"
"ipw159","100",0.870897061215633,"ipw","all.covariates","B"
"t-learner159","100",0.884896906591664,"t-learner","all.covariates","B"
"aipw159","100",0.790435471300668,"aipw","all.covariates","B"
"ipw160","100",0.915323683769325,"ipw","smart","B"
"t-learner160","100",0.848163674657645,"t-learner","smart","B"
"aipw160","100",0.872505615660689,"aipw","smart","B"
"ipw161","100",0.923522436604135,"ipw","minimal.set","B"
"t-learner161","100",0.885789688251096,"t-learner","minimal.set","B"
"aipw161","100",0.917625064046983,"aipw","minimal.set","B"
"ipw162","100",-0.602705447776533,"ipw","all.covariates","C"
"t-learner162","100",-0.553763938413918,"t-learner","all.covariates","C"
"aipw162","100",-0.777435129969978,"aipw","all.covariates","C"
"ipw163","100",-0.659889721903687,"ipw","smart","C"
"t-learner163","100",-0.52974593617386,"t-learner","smart","C"
"aipw163","100",-0.856194832951955,"aipw","smart","C"
"ipw164","100",-0.746886152795832,"ipw","minimal.set","C"
"t-learner164","100",-0.625927943473008,"t-learner","minimal.set","C"
"aipw164","100",-0.838464348413741,"aipw","minimal.set","C"
"ipw165","100",0.323264387592817,"ipw","all.covariates","D"
"t-learner165","100",0.252357897392615,"t-learner","all.covariates","D"
"aipw165","100",0.282444384242009,"aipw","all.covariates","D"
"ipw166","100",0.593958898643215,"ipw","smart","D"
"t-learner166","100",0.304169076709805,"t-learner","smart","D"
"aipw166","100",0.16862945579067,"aipw","smart","D"
"ipw167","100",0.90356044159563,"ipw","minimal.set","D"
"t-learner167","100",0.269343938334087,"t-learner","minimal.set","D"
"aipw167","100",0.293420571680721,"aipw","minimal.set","D"
"ipw168","100",0.865482074134689,"ipw","all.covariates","A"
"t-learner168","100",0.885347125310279,"t-learner","all.covariates","A"
"aipw168","100",0.892887164853727,"aipw","all.covariates","A"
"ipw169","100",1.26488351876798,"ipw","smart","A"
"t-learner169","100",0.889417142439261,"t-learner","smart","A"
"aipw169","100",0.905968867218854,"aipw","smart","A"
"ipw170","100",1.29567386312218,"ipw","minimal.set","A"
"t-learner170","100",0.896694092642395,"t-learner","minimal.set","A"
"aipw170","100",0.939113927134265,"aipw","minimal.set","A"
"ipw171","100",0.996136814407188,"ipw","all.covariates","B"
"t-learner171","100",1.01239757649571,"t-learner","all.covariates","B"
"aipw171","100",1.0833964739707,"aipw","all.covariates","B"
"ipw172","100",1.12121943840593,"ipw","smart","B"
"t-learner172","100",0.980942846550596,"t-learner","smart","B"
"aipw172","100",1.11789604215331,"aipw","smart","B"
"ipw173","100",0.900315586753899,"ipw","minimal.set","B"
"t-learner173","100",0.946031606499619,"t-learner","minimal.set","B"
"aipw173","100",1.06284164789772,"aipw","minimal.set","B"
"ipw174","100",-0.17646469620593,"ipw","all.covariates","C"
"t-learner174","100",-0.392120713814857,"t-learner","all.covariates","C"
"aipw174","100",-0.0431935225431124,"aipw","all.covariates","C"
"ipw175","100",-0.547788696518076,"ipw","smart","C"
"t-learner175","100",-0.0715625588918523,"t-learner","smart","C"
"aipw175","100",-0.306890285929677,"aipw","smart","C"
"ipw176","100",-0.177313774362705,"ipw","minimal.set","C"
"t-learner176","100",-0.358223811294014,"t-learner","minimal.set","C"
"aipw176","100",-0.108106707883541,"aipw","minimal.set","C"
"ipw177","100",0.514843529412427,"ipw","all.covariates","D"
"t-learner177","100",0.331541143531075,"t-learner","all.covariates","D"
"aipw177","100",0.311374393561932,"aipw","all.covariates","D"
"ipw178","100",0.663289508478533,"ipw","smart","D"
"t-learner178","100",0.355113573700176,"t-learner","smart","D"
"aipw178","100",0.44600907506741,"aipw","smart","D"
"ipw179","100",0.866517557613204,"ipw","minimal.set","D"
"t-learner179","100",0.398044122070171,"t-learner","minimal.set","D"
"aipw179","100",0.170796798515161,"aipw","minimal.set","D"
"ipw180","100",0.840033829463242,"ipw","all.covariates","A"
"t-learner180","100",0.784786228582648,"t-learner","all.covariates","A"
"aipw180","100",0.770623234005444,"aipw","all.covariates","A"
"ipw181","100",0.765498710537579,"ipw","smart","A"
"t-learner181","100",0.799152623848311,"t-learner","smart","A"
"aipw181","100",0.816171605426814,"aipw","smart","A"
"ipw182","100",0.767284095370302,"ipw","minimal.set","A"
"t-learner182","100",0.819184632480097,"t-learner","minimal.set","A"
"aipw182","100",0.765415871022897,"aipw","minimal.set","A"
"ipw183","100",0.830253391486677,"ipw","all.covariates","B"
"t-learner183","100",0.694081843718992,"t-learner","all.covariates","B"
"aipw183","100",0.808133851904623,"aipw","all.covariates","B"
"ipw184","100",0.887660603215941,"ipw","smart","B"
"t-learner184","100",0.70889756077501,"t-learner","smart","B"
"aipw184","100",0.831898909470895,"aipw","smart","B"
"ipw185","100",0.822048937921907,"ipw","minimal.set","B"
"t-learner185","100",0.738318144630742,"t-learner","minimal.set","B"
"aipw185","100",0.808755123920694,"aipw","minimal.set","B"
"ipw186","100",0.213616254287661,"ipw","all.covariates","C"
"t-learner186","100",0.133079589484268,"t-learner","all.covariates","C"
"aipw186","100",0.259464710605681,"aipw","all.covariates","C"
"ipw187","100",0.0580698339495297,"ipw","smart","C"
"t-learner187","100",0.269789471732925,"t-learner","smart","C"
"aipw187","100",0.152371838259412,"aipw","smart","C"
"ipw188","100",0.0643482955213387,"ipw","minimal.set","C"
"t-learner188","100",0.307336382121448,"t-learner","minimal.set","C"
"aipw188","100",0.155803409229475,"aipw","minimal.set","C"
"ipw189","100",3.08483971335372,"ipw","all.covariates","D"
"t-learner189","100",0.843076141765635,"t-learner","all.covariates","D"
"aipw189","100",1.12964899332626,"aipw","all.covariates","D"
"ipw190","100",4.21448437502644,"ipw","smart","D"
"t-learner190","100",0.736000709721005,"t-learner","smart","D"
"aipw190","100",1.97474239992331,"aipw","smart","D"
"ipw191","100",3.60313386352715,"ipw","minimal.set","D"
"t-learner191","100",0.72968893447304,"t-learner","minimal.set","D"
"aipw191","100",1.62499242717083,"aipw","minimal.set","D"
"ipw192","100",1.21913266106169,"ipw","all.covariates","A"
"t-learner192","100",0.88074273220008,"t-learner","all.covariates","A"
"aipw192","100",0.868893562037331,"aipw","all.covariates","A"
"ipw193","100",1.41592136805514,"ipw","smart","A"
"t-learner193","100",0.911982276961482,"t-learner","smart","A"
"aipw193","100",0.834296053194938,"aipw","smart","A"
"ipw194","100",1.53156507328335,"ipw","minimal.set","A"
"t-learner194","100",0.919437598047184,"t-learner","minimal.set","A"
"aipw194","100",0.825032934527143,"aipw","minimal.set","A"
"ipw195","100",1.07494997253198,"ipw","all.covariates","B"
"t-learner195","100",0.913433253339024,"t-learner","all.covariates","B"
"aipw195","100",0.852764393029381,"aipw","all.covariates","B"
"ipw196","100",1.03786751273247,"ipw","smart","B"
"t-learner196","100",0.918616747368678,"t-learner","smart","B"
"aipw196","100",0.897517512344744,"aipw","smart","B"
"ipw197","100",1.01669803831987,"ipw","minimal.set","B"
"t-learner197","100",0.842735192898391,"t-learner","minimal.set","B"
"aipw197","100",0.777068508353332,"aipw","minimal.set","B"
"ipw198","100",-0.761093054822638,"ipw","all.covariates","C"
"t-learner198","100",-0.698469130679081,"t-learner","all.covariates","C"
"aipw198","100",-0.822894563693114,"aipw","all.covariates","C"
"ipw199","100",-0.832840694668197,"ipw","smart","C"
"t-learner199","100",-0.631343352954226,"t-learner","smart","C"
"aipw199","100",-1.17287262798084,"aipw","smart","C"
"ipw200","100",-1.4876269922547,"ipw","minimal.set","C"
"t-learner200","100",-0.638898744480611,"t-learner","minimal.set","C"
"aipw200","100",-1.72507803644384,"aipw","minimal.set","C"
"ipw201","100",3.13625009965934,"ipw","all.covariates","D"
"t-learner201","100",1.29618611313467,"t-learner","all.covariates","D"
"aipw201","100",1.9940433146745,"aipw","all.covariates","D"
"ipw202","100",3.95879572574304,"ipw","smart","D"
"t-learner202","100",1.37394433136248,"t-learner","smart","D"
"aipw202","100",2.57171329170802,"aipw","smart","D"
"ipw203","100",3.99424960757776,"ipw","minimal.set","D"
"t-learner203","100",1.32110815592844,"t-learner","minimal.set","D"
"aipw203","100",1.83977119636757,"aipw","minimal.set","D"
"ipw204","100",0.72029231129129,"ipw","all.covariates","A"
"t-learner204","100",0.81614195260148,"t-learner","all.covariates","A"
"aipw204","100",0.745658877396346,"aipw","all.covariates","A"
"ipw205","100",0.967659229083966,"ipw","smart","A"
"t-learner205","100",0.809630937119689,"t-learner","smart","A"
"aipw205","100",0.731595059834896,"aipw","smart","A"
"ipw206","100",0.955514171173001,"ipw","minimal.set","A"
"t-learner206","100",0.819614192340796,"t-learner","minimal.set","A"
"aipw206","100",0.697118261154146,"aipw","minimal.set","A"
"ipw207","100",1.04565644691761,"ipw","all.covariates","B"
"t-learner207","100",0.989836878925924,"t-learner","all.covariates","B"
"aipw207","100",0.883752928507644,"aipw","all.covariates","B"
"ipw208","100",0.930831764287519,"ipw","smart","B"
"t-learner208","100",0.871965300834684,"t-learner","smart","B"
"aipw208","100",0.846937061372833,"aipw","smart","B"
"ipw209","100",0.954807653358041,"ipw","minimal.set","B"
"t-learner209","100",1.02341977506036,"t-learner","minimal.set","B"
"aipw209","100",0.878799091438765,"aipw","minimal.set","B"
"ipw210","100",0.411683652361111,"ipw","all.covariates","C"
"t-learner210","100",0.45740007184024,"t-learner","all.covariates","C"
"aipw210","100",0.386293131898405,"aipw","all.covariates","C"
"ipw211","100",0.617940890048681,"ipw","smart","C"
"t-learner211","100",0.447605847467323,"t-learner","smart","C"
"aipw211","100",0.29071501103303,"aipw","smart","C"
"ipw212","100",0.283293319710199,"ipw","minimal.set","C"
"t-learner212","100",0.672812039455363,"t-learner","minimal.set","C"
"aipw212","100",0.244924525582503,"aipw","minimal.set","C"
"ipw213","100",0.564786905176206,"ipw","all.covariates","D"
"t-learner213","100",0.267248602871114,"t-learner","all.covariates","D"
"aipw213","100",0.230908938143665,"aipw","all.covariates","D"
"ipw214","100",0.178047856474726,"ipw","smart","D"
"t-learner214","100",0.190764007797959,"t-learner","smart","D"
"aipw214","100",0.237232808838769,"aipw","smart","D"
"ipw215","100",0.528825761125675,"ipw","minimal.set","D"
"t-learner215","100",0.232036540110038,"t-learner","minimal.set","D"
"aipw215","100",0.44206480016621,"aipw","minimal.set","D"
"ipw216","100",0.860045798005033,"ipw","all.covariates","A"
"t-learner216","100",0.801072429637319,"t-learner","all.covariates","A"
"aipw216","100",0.798693337866925,"aipw","all.covariates","A"
"ipw217","100",0.93118936495788,"ipw","smart","A"
"t-learner217","100",0.821389291607669,"t-learner","smart","A"
"aipw217","100",0.79845433250063,"aipw","smart","A"
"ipw218","100",0.805743218372176,"ipw","minimal.set","A"
"t-learner218","100",0.841660384357532,"t-learner","minimal.set","A"
"aipw218","100",0.780725730582808,"aipw","minimal.set","A"
"ipw219","100",0.402288389499954,"ipw","all.covariates","B"
"t-learner219","100",0.717179871894687,"t-learner","all.covariates","B"
"aipw219","100",0.648876454407596,"aipw","all.covariates","B"
"ipw220","100",0.69397108384053,"ipw","smart","B"
"t-learner220","100",0.727072311819952,"t-learner","smart","B"
"aipw220","100",0.768247365380168,"aipw","smart","B"
"ipw221","100",0.647628158771589,"ipw","minimal.set","B"
"t-learner221","100",0.751017307309984,"t-learner","minimal.set","B"
"aipw221","100",0.79327711028646,"aipw","minimal.set","B"
"ipw222","100",0.0822208880200001,"ipw","all.covariates","C"
"t-learner222","100",0.100185058164907,"t-learner","all.covariates","C"
"aipw222","100",0.191128225099648,"aipw","all.covariates","C"
"ipw223","100",0.0692598440526414,"ipw","smart","C"
"t-learner223","100",0.246824743451061,"t-learner","smart","C"
"aipw223","100",0.259478127569493,"aipw","smart","C"
"ipw224","100",0.153149676671306,"ipw","minimal.set","C"
"t-learner224","100",0.260550877454567,"t-learner","minimal.set","C"
"aipw224","100",0.412449686401631,"aipw","minimal.set","C"
"ipw225","100",1.37816558590574,"ipw","all.covariates","D"
"t-learner225","100",0.664643354373808,"t-learner","all.covariates","D"
"aipw225","100",0.877857101597439,"aipw","all.covariates","D"
"ipw226","100",1.26421367365968,"ipw","smart","D"
"t-learner226","100",0.741729422430995,"t-learner","smart","D"
"aipw226","100",1.01354574287237,"aipw","smart","D"
"ipw227","100",NA,"ipw","minimal.set","D"
"t-learner227","100",0.690305256180494,"t-learner","minimal.set","D"
"aipw227","100",NA,"aipw","minimal.set","D"
"ipw228","100",1.19840569941371,"ipw","all.covariates","A"
"t-learner228","100",0.969330608981268,"t-learner","all.covariates","A"
"aipw228","100",0.943040167663774,"aipw","all.covariates","A"
"ipw229","100",1.0326631188793,"ipw","smart","A"
"t-learner229","100",0.903778398244947,"t-learner","smart","A"
"aipw229","100",0.948456840856844,"aipw","smart","A"
"ipw230","100",1.13961123324831,"ipw","minimal.set","A"
"t-learner230","100",0.903611226892252,"t-learner","minimal.set","A"
"aipw230","100",0.975830384221254,"aipw","minimal.set","A"
"ipw231","100",0.684850378595112,"ipw","all.covariates","B"
"t-learner231","100",0.720372250033403,"t-learner","all.covariates","B"
"aipw231","100",0.758005930654673,"aipw","all.covariates","B"
"ipw232","100",0.764966668138267,"ipw","smart","B"
"t-learner232","100",0.77600188225512,"t-learner","smart","B"
"aipw232","100",0.742648009180184,"aipw","smart","B"
"ipw233","100",0.643480980590722,"ipw","minimal.set","B"
"t-learner233","100",0.735524565000495,"t-learner","minimal.set","B"
"aipw233","100",0.756622871022962,"aipw","minimal.set","B"
"ipw234","100",-0.277078218950371,"ipw","all.covariates","C"
"t-learner234","100",-0.323916263187538,"t-learner","all.covariates","C"
"aipw234","100",0.0307617907539772,"aipw","all.covariates","C"
"ipw235","100",0.540373549028675,"ipw","smart","C"
"t-learner235","100",-0.220318772927822,"t-learner","smart","C"
"aipw235","100",0.275835606193166,"aipw","smart","C"
"ipw236","100",0.597899903399163,"ipw","minimal.set","C"
"t-learner236","100",-0.48774375426803,"t-learner","minimal.set","C"
"aipw236","100",0.504035726567646,"aipw","minimal.set","C"
"ipw237","100",4.58622999554642,"ipw","all.covariates","D"
"t-learner237","100",0.333958013679633,"t-learner","all.covariates","D"
"aipw237","100",2.22730358609079,"aipw","all.covariates","D"
"ipw238","100",NA,"ipw","smart","D"
"t-learner238","100",0.401513067159902,"t-learner","smart","D"
"aipw238","100",NA,"aipw","smart","D"
"ipw239","100",NA,"ipw","minimal.set","D"
"t-learner239","100",0.376478801903971,"t-learner","minimal.set","D"
"aipw239","100",NA,"aipw","minimal.set","D"
"ipw240","100",0.985207786066275,"ipw","all.covariates","A"
"t-learner240","100",0.846680452811877,"t-learner","all.covariates","A"
"aipw240","100",0.750324594326835,"aipw","all.covariates","A"
"ipw241","100",1.12640597659643,"ipw","smart","A"
"t-learner241","100",0.891032556262722,"t-learner","smart","A"
"aipw241","100",0.824450446640575,"aipw","smart","A"
"ipw242","100",1.39049105358177,"ipw","minimal.set","A"
"t-learner242","100",0.871960000463365,"t-learner","minimal.set","A"
"aipw242","100",0.82719103611459,"aipw","minimal.set","A"
"ipw243","100",0.57161529947013,"ipw","all.covariates","B"
"t-learner243","100",0.492426742920775,"t-learner","all.covariates","B"
"aipw243","100",0.603907170299127,"aipw","all.covariates","B"
"ipw244","100",0.413022586025573,"ipw","smart","B"
"t-learner244","100",0.563081660741644,"t-learner","smart","B"
"aipw244","100",0.640063804731845,"aipw","smart","B"
"ipw245","100",0.489710769920119,"ipw","minimal.set","B"
"t-learner245","100",0.583951209183955,"t-learner","minimal.set","B"
"aipw245","100",0.643075051801698,"aipw","minimal.set","B"
"ipw246","100",0.103858708859907,"ipw","all.covariates","C"
"t-learner246","100",-0.0442241370281309,"t-learner","all.covariates","C"
"aipw246","100",-0.128390444971724,"aipw","all.covariates","C"
"ipw247","100",0.130225628984187,"ipw","smart","C"
"t-learner247","100",-0.258526229027049,"t-learner","smart","C"
"aipw247","100",-0.136029825151767,"aipw","smart","C"
"ipw248","100",-0.166287847745543,"ipw","minimal.set","C"
"t-learner248","100",-0.305875155763368,"t-learner","minimal.set","C"
"aipw248","100",-0.0714746483120303,"aipw","minimal.set","C"
"ipw249","100",0.0712120811933581,"ipw","all.covariates","D"
"t-learner249","100",0.121061706365899,"t-learner","all.covariates","D"
"aipw249","100",0.144635714933945,"aipw","all.covariates","D"
